25.91,29.74,6.82,26.98,37.43,49.3,0.7,165.66,1.79,75.63,1006.8,23.6
41.38,65.29,12.31,41.21,60.08,42.89,1.74,120.64,1.36,64.08,1004.6,23.6
44.38,52.15,11.73,44.2,62.19,32.02,2.43,159.76,0.95,72.3,1008.5,23.6
33.13,28.94,10.72,35.71,52.14,29.81,4.24,168.62,0.83,77.33,1009.9,23.6
43.82,37.36,11.12,46.17,63.22,34.11,11.21,176.12,1.61,78.1,996.24,23.6
28.52,44.41,7.88,30.73,42.8,43.71,12.08,178.71,2.05,77.8,992.86,23.6
33.73,33.71,4.94,19.71,27.28,59.72,11.92,173.58,2.47,74.39,988.55,23.6
27.86,23.39,8.96,30.55,44.29,43.16,5.82,95.4,1.44,78.25,998.78,23.6
26.13,13.87,15.24,34.25,57.62,38.48,5.03,116.62,1.2,79.92,1000.4,23.6
42.14,16.51,16.31,39.59,64.6,29.49,7.09,65.67,1.3,85.26,999.26,23.6
73.9,35.36,52.19,70.71,150.73,11.85,10.7,143.24,0.97,84.18,990.87,23.6
55.9,16.51,13.71,28.17,49.19,46.66,7.36,54.03,2.1,80.85,988.29,23.6
15.56,13.36,5.15,20.8,28.7,52.03,4.88,126.06,2.21,93.14,980.07,23.6
19.07,18.06,11.15,33.45,50.54,28.12,2.77,104,0.99,87.62,989.67,23.6
37.77,32.74,13.72,43.21,64.26,30.92,5.53,122.53,1,77.91,993.44,23.6
32.16,26.99,9.58,40.1,54.79,36.67,8.3,129.25,1.87,83.03,987.58,23.6
23.04,30.08,8.4,28.15,41.04,38.66,5.52,119.3,2.03,84.98,994.42,23.6
28.28,33,7.55,24.9,36.48,39.41,4.4,114.14,2.17,83.24,1000.3,23.6
32.3,24.7,6.92,31.71,42.32,43.45,5.19,158.19,1.28,78.76,1002.1,23.6
33.55,11.87,6.46,33.47,43.37,54.21,5.85,77.99,1.24,73.98,998.57,23.6
23.76,11.89,5.02,21.02,28.72,61.14,5.71,53.98,2.06,79.55,995.52,23.6
29.61,9.53,5.68,20.54,29.25,54.47,6.12,42.36,1.9,89.47,989.95,23.6
24.01,17.76,6.7,28.11,38.39,46.2,6.85,73.74,1.59,92.19,989.1,23.6
26.21,28.62,5.58,21.05,29.61,49.19,6.04,44.58,2.3,86.09,992.42,23.6
18.51,18.06,5.01,22.22,29.9,53.43,5.02,50.6,1.84,83.78,988.58,23.6
